Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,5,20:00,56,2,0.035714,305.12,287,4,0.013937,313.14,488,7,0.014344,328.38,285,8,0.02807,308.86
August,5,20:30,55,2,0.036364,294.36,247,3,0.012146,306.27,436,3,0.006881,324.27,250,3,0.012,298.11
August,5,21:00,37,1,0.027027,288.74,201,2,0.00995,305.28,367,1,0.002725,321.64,198,3,0.015152,306.06
August,5,21:30,28,0,0.0,272.68,168,1,0.005952,305.86,304,1,0.003289,321.8,177,2,0.011299,316.51
August,5,22:00,23,0,0.0,266.27,133,1,0.007519,312.88,250,3,0.012,316.8,140,1,0.007143,319.73
August,5,22:30,14,3,0.214286,252.67,105,1,0.009524,297.94,200,1,0.005,312.36,115,1,0.008696,307.9
August,5,23:00,12,1,0.083333,298.16,81,0,0.0,294.56,149,1,0.006711,307.08,86,0,0.0,312.78
August,5,23:30,9,0,0.0,282.11,56,0,0.0,272.38,109,0,0.0,306.6,69,1,0.014493,311.56
August,6,0:00,4,0,0.0,264.41,38,0,0.0,318.88,78,1,0.012821,345.37,44,0,0.0,312.62
August,6,0:30,2,0,0.0,310.6,28,0,0.0,312.0,56,0,0.0,337.12,33,0,0.0,347.77
August,6,1:00,2,0,0.0,323.33,12,0,0.0,313.81,35,0,0.0,345.62,25,0,0.0,321.6
August,6,1:30,2,0,0.0,295.0,6,0,0.0,302.07,26,0,0.0,348.83,18,0,0.0,320.05
August,6,2:00,2,0,0.0,345.57,3,0,0.0,342.13,19,1,0.052632,305.4,10,0,0.0,352.27
August,6,2:30,2,0,0.0,282.98,4,0,0.0,342.49,17,0,0.0,308.19,10,0,0.0,355.78
August,6,3:00,2,0,0.0,350.56,3,0,0.0,445.31,12,1,0.083333,304.76,2,0,0.0,387.68
August,6,3:30,2,0,0.0,313.95,3,0,0.0,283.22,11,0,0.0,360.02,1,0,0.0,381.16
August,6,4:00,1,0,0.0,274.18,3,0,0.0,344.37,9,0,0.0,341.76,1,0,0.0,226.32
August,6,4:30,2,0,0.0,208.75,2,0,0.0,280.53,12,1,0.083333,348.58,1,0,0.0,369.92
August,6,5:00,1,0,0.0,285.6,2,0,0.0,297.8,13,0,0.0,299.42,1,0,0.0,360.14
August,6,5:30,2,0,0.0,290.84,2,0,0.0,330.45,20,1,0.05,271.65,1,0,0.0,274.39
August,6,6:00,2,0,0.0,216.04,6,0,0.0,340.88,30,0,0.0,264.75,14,0,0.0,234.39
August,6,6:30,4,0,0.0,268.65,7,4,0.571429,290.33,49,1,0.020408,252.25,25,1,0.04,274.77
August,6,7:00,7,0,0.0,283.09,27,0,0.0,244.61,96,2,0.020833,278.81,45,0,0.0,235.14
August,6,7:30,16,0,0.0,321.22,47,4,0.085106,310.84,151,5,0.033113,276.81,76,1,0.013158,265.35
August,6,8:00,46,0,0.0,270.91,90,0,0.0,300.05,275,6,0.021818,291.91,131,1,0.007634,284.06
August,6,8:30,81,1,0.012346,334.19,139,3,0.021583,316.63,397,13,0.032746,310.5,190,3,0.015789,288.79
August,6,9:00,120,1,0.008333,310.04,206,1,0.004854,318.97,574,11,0.019164,320.39,292,2,0.006849,276.69
August,6,9:30,147,1,0.006803,326.19,272,2,0.007353,326.41,719,16,0.022253,327.19,332,4,0.012048,297.94
August,6,10:00,175,1,0.005714,314.64,318,3,0.009434,330.13,811,10,0.01233,324.5,390,7,0.017949,299.64
August,6,10:30,194,1,0.005155,318.29,340,13,0.038235,348.24,924,27,0.029221,339.82,424,16,0.037736,312.96
August,6,11:00,209,1,0.004785,322.91,395,6,0.01519,351.95,963,14,0.014538,342.4,473,4,0.008457,312.18
August,6,11:30,217,1,0.004608,314.38,421,7,0.016627,352.93,979,21,0.02145,347.51,490,4,0.008163,315.71
August,6,12:00,213,1,0.004695,335.09,455,4,0.008791,352.86,1005,7,0.006965,343.95,499,3,0.006012,316.54
August,6,12:30,213,1,0.004695,322.85,462,8,0.017316,360.7,1012,32,0.031621,351.77,509,5,0.009823,311.49
August,6,13:00,218,1,0.004587,323.56,472,7,0.014831,344.08,1009,9,0.00892,348.2,517,6,0.011605,320.95
August,6,13:30,214,1,0.004673,323.42,484,9,0.018595,352.64,1014,17,0.016765,347.24,525,4,0.007619,312.83
August,6,14:00,216,1,0.00463,322.45,491,2,0.004073,351.91,1000,8,0.008,349.76,546,2,0.003663,312.94
August,6,14:30,217,1,0.004608,330.58,502,4,0.007968,363.56,1022,17,0.016634,353.12,535,3,0.005607,323.01
August,6,15:00,217,1,0.004608,323.05,495,2,0.00404,353.09,985,5,0.005076,355.48,533,2,0.003752,328.34
August,6,15:30,217,1,0.004608,329.77,503,2,0.003976,356.27,989,20,0.020222,362.55,534,3,0.005618,325.72
August,6,16:00,213,1,0.004695,337.19,497,2,0.004024,354.99,973,10,0.010277,358.71,517,3,0.005803,322.04
August,6,16:30,202,1,0.00495,329.9,477,2,0.004193,358.43,941,8,0.008502,357.57,504,2,0.003968,325.77
August,6,17:00,182,1,0.005495,332.14,449,8,0.017817,358.64,884,46,0.052036,357.3,502,16,0.031873,313.49
August,6,17:30,165,1,0.006061,325.07,441,10,0.022676,357.39,832,43,0.051683,353.6,453,12,0.02649,327.39
August,6,18:00,146,1,0.006849,314.09,405,5,0.012346,353.69,760,21,0.027632,362.87,411,4,0.009732,316.11
August,6,18:30,126,1,0.007937,347.46,351,1,0.002849,354.17,676,10,0.014793,362.26,365,2,0.005479,323.97
August,6,19:00,79,0,0.0,339.29,324,2,0.006173,354.31,614,10,0.016287,354.95,339,4,0.011799,314.88
August,6,19:30,62,0,0.0,327.37,293,2,0.006826,355.6,534,17,0.031835,348.93,302,2,0.006623,330.65
August,6,20:00,48,0,0.0,311.0,261,3,0.011494,353.49,462,8,0.017316,352.75,277,4,0.01444,323.85
August,6,20:30,41,0,0.0,309.56,222,4,0.018018,346.97,391,4,0.01023,350.84,231,1,0.004329,310.74
August,6,21:00,33,0,0.0,315.96,179,2,0.011173,342.11,332,1,0.003012,352.66,195,7,0.035897,319.42
August,6,21:30,26,0,0.0,318.83,151,1,0.006623,354.68,280,1,0.003571,346.2,167,2,0.011976,318.28
August,6,22:00,18,0,0.0,336.26,121,1,0.008264,317.5,224,2,0.008929,349.46,129,1,0.007752,314.73
August,6,22:30,13,0,0.0,298.6,96,1,0.010417,329.96,176,1,0.005682,321.12,114,1,0.008772,318.25
August,6,23:00,11,0,0.0,311.66,72,0,0.0,314.33,136,1,0.007353,332.08,83,0,0.0,310.94
August,6,23:30,9,0,0.0,287.81,56,0,0.0,319.66,108,1,0.009259,328.43,66,0,0.0,299.52
August,7,0:00,6,0,0.0,296.1,36,0,0.0,303.15,73,0,0.0,339.47,42,0,0.0,332.76
August,7,0:30,4,0,0.0,322.46,25,0,0.0,292.76,59,0,0.0,325.11,34,0,0.0,338.58
August,7,1:00,4,0,0.0,300.11,11,0,0.0,283.36,46,0,0.0,326.6,23,0,0.0,343.44
August,7,1:30,3,0,0.0,363.08,9,0,0.0,318.49,31,0,0.0,345.47,21,0,0.0,312.77
August,7,2:00,3,0,0.0,328.53,6,0,0.0,362.95,21,1,0.047619,263.74,16,0,0.0,307.91
August,7,2:30,1,0,0.0,267.91,4,0,0.0,406.62,17,0,0.0,214.86,11,0,0.0,285.85
August,7,3:00,1,0,0.0,425.38,3,0,0.0,319.11,10,0,0.0,304.83,2,0,0.0,332.94
August,7,3:30,2,0,0.0,298.44,4,0,0.0,381.06,12,0,0.0,340.76,1,0,0.0,372.61
August,7,4:00,2,0,0.0,247.42,2,0,0.0,369.15,12,0,0.0,295.69,1,0,0.0,326.09
August,7,4:30,1,0,0.0,343.5,1,0,0.0,359.01,10,0,0.0,291.57,1,0,0.0,259.73
August,7,5:00,1,0,0.0,212.04,3,0,0.0,263.69,14,0,0.0,273.02,1,0,0.0,209.23
August,7,5:30,2,0,0.0,324.26,3,0,0.0,261.22,20,0,0.0,289.87,1,0,0.0,400.84
August,7,6:00,3,0,0.0,262.48,5,0,0.0,236.11,31,0,0.0,280.19,14,0,0.0,229.87
August,7,6:30,5,1,0.2,301.34,7,1,0.142857,388.02,53,1,0.018868,269.31,24,1,0.041667,257.36
August,7,7:00,9,1,0.111111,334.44,25,0,0.0,273.71,96,0,0.0,269.17,39,0,0.0,265.97
August,7,7:30,17,0,0.0,299.68,43,1,0.023256,288.07,147,1,0.006803,269.83,69,0,0.0,248.01
August,7,8:00,49,0,0.0,290.91,84,0,0.0,301.17,264,1,0.003788,305.91,123,0,0.0,261.19
August,7,8:30,85,1,0.011765,320.05,131,1,0.007634,311.91,379,2,0.005277,311.24,188,1,0.005319,286.13
August,7,9:00,120,0,0.0,324.1,203,1,0.004926,307.28,545,2,0.00367,322.95,256,1,0.003906,288.33
August,7,9:30,147,1,0.006803,320.77,250,1,0.004,319.14,678,4,0.0059,328.7,312,3,0.009615,297.15
August,7,10:00,178,1,0.005618,311.52,297,1,0.003367,319.96,793,3,0.003783,338.32,367,2,0.00545,304.64
August,7,10:30,205,1,0.004878,322.95,350,2,0.005714,336.18,882,7,0.007937,348.62,405,3,0.007407,305.28
August,7,11:00,220,1,0.004545,322.31,364,1,0.002747,341.06,939,5,0.005325,350.83,451,2,0.004435,313.17
August,7,11:30,227,1,0.004405,323.84,410,2,0.004878,333.13,969,9,0.009288,353.62,452,2,0.004425,315.94
August,7,12:00,229,1,0.004367,324.47,435,2,0.004598,338.51,949,5,0.005269,355.69,469,3,0.006397,310.94
August,7,12:30,233,1,0.004292,313.21,440,2,0.004545,347.7,962,13,0.013514,356.53,476,3,0.006303,308.32
August,7,13:00,223,1,0.004484,323.14,441,2,0.004535,339.16,937,7,0.007471,360.69,470,3,0.006383,314.48
August,7,13:30,226,1,0.004425,332.16,458,3,0.00655,336.11,946,6,0.006342,354.26,477,3,0.006289,311.7
August,7,14:00,237,1,0.004219,334.53,486,2,0.004115,339.8,963,6,0.006231,358.74,515,3,0.005825,316.96
August,7,14:30,233,1,0.004292,336.32,497,2,0.004024,342.13,984,16,0.01626,363.81,512,4,0.007812,320.79
August,7,15:00,237,1,0.004219,341.84,471,2,0.004246,346.42,954,4,0.004193,360.93,502,2,0.003984,325.34
August,7,15:30,229,2,0.008734,336.93,479,2,0.004175,347.77,964,4,0.004149,361.67,494,2,0.004049,321.3
August,7,16:00,229,1,0.004367,335.54,467,2,0.004283,345.33,929,4,0.004306,362.65,505,2,0.00396,315.48
August,7,16:30,228,1,0.004386,332.26,455,2,0.004396,342.09,910,4,0.004396,367.84,475,2,0.004211,324.41
August,7,17:00,201,1,0.004975,329.87,429,2,0.004662,345.44,872,3,0.00344,362.1,451,2,0.004435,325.05
August,7,17:30,173,1,0.00578,333.83,411,2,0.004866,346.31,814,4,0.004914,359.43,417,2,0.004796,316.31
August,7,18:00,152,1,0.006579,333.93,389,2,0.005141,340.27,739,7,0.009472,364.28,383,2,0.005222,328.03
August,7,18:30,133,1,0.007519,323.87,355,1,0.002817,347.93,657,8,0.012177,369.78,347,1,0.002882,318.02
August,7,19:00,88,0,0.0,343.24,319,1,0.003135,338.26,589,5,0.008489,360.52,326,3,0.009202,312.02
August,7,19:30,66,0,0.0,316.95,291,1,0.003436,342.5,529,9,0.017013,375.36,289,3,0.010381,321.31
August,7,20:00,52,0,0.0,323.11,245,1,0.004082,354.1,455,9,0.01978,363.27,262,3,0.01145,307.87
August,7,20:30,45,0,0.0,342.7,214,1,0.004673,330.79,404,4,0.009901,357.47,223,2,0.008969,314.2
August,7,21:00,34,0,0.0,303.41,178,1,0.005618,334.71,328,1,0.003049,357.75,182,2,0.010989,318.02
August,7,21:30,25,0,0.0,327.81,139,1,0.007194,331.2,269,1,0.003717,363.75,165,1,0.006061,306.04
August,7,22:00,21,0,0.0,303.85,116,1,0.008621,324.04,218,2,0.009174,338.47,126,1,0.007937,329.93
August,7,22:30,14,1,0.071429,303.5,91,0,0.0,310.58,167,1,0.005988,335.39,104,0,0.0,304.35
August,7,23:00,12,0,0.0,332.4,68,0,0.0,322.15,130,1,0.007692,341.58,78,0,0.0,309.03
August,7,23:30,9,0,0.0,339.64,50,0,0.0,308.0,100,0,0.0,337.72,62,0,0.0,319.3
August,8,0:00,6,0,0.0,389.71,34,0,0.0,318.22,74,0,0.0,356.2,42,0,0.0,333.41
August,8,0:30,5,0,0.0,343.7,24,0,0.0,296.05,52,0,0.0,316.5,31,0,0.0,305.12
August,8,1:00,3,0,0.0,320.71,11,0,0.0,416.18,37,1,0.027027,327.09,21,0,0.0,371.12
August,8,1:30,3,0,0.0,292.39,7,0,0.0,241.3,28,0,0.0,311.43,17,0,0.0,298.56
August,8,2:00,2,0,0.0,233.88,6,0,0.0,352.49,18,0,0.0,312.44,12,0,0.0,343.42
August,8,2:30,1,0,0.0,340.76,4,0,0.0,362.49,19,1,0.052632,328.61,9,0,0.0,310.89
August,8,3:00,2,0,0.0,203.05,4,0,0.0,348.49,11,0,0.0,388.23,3,0,0.0,420.13
August,8,3:30,2,0,0.0,181.73,3,0,0.0,360.09,13,0,0.0,377.38,1,0,0.0,171.26
August,8,4:00,1,0,0.0,280.13,3,0,0.0,316.82,12,0,0.0,301.33,1,0,0.0,327.97
August,8,4:30,2,0,0.0,226.98,4,0,0.0,226.68,13,0,0.0,348.02,1,0,0.0,442.81
August,8,5:00,2,0,0.0,262.99,3,0,0.0,243.22,17,0,0.0,302.66,1,0,0.0,338.61
August,8,5:30,2,0,0.0,234.73,4,0,0.0,300.31,17,0,0.0,324.54,1,0,0.0,275.69
August,8,6:00,3,0,0.0,238.35,6,0,0.0,293.27,33,0,0.0,283.45,10,0,0.0,252.09
August,8,6:30,4,1,0.25,310.37,7,1,0.142857,337.1,54,1,0.018519,264.76,25,1,0.04,262.06
August,8,7:00,11,1,0.090909,304.3,33,0,0.0,253.15,88,1,0.011364,269.64,45,0,0.0,260.61
August,8,7:30,16,1,0.0625,327.35,47,1,0.021277,283.42,149,2,0.013423,265.82,72,0,0.0,284.72
August,8,8:00,47,0,0.0,278.45,99,0,0.0,282.98,265,1,0.003774,283.25,135,1,0.007407,274.44
August,8,8:30,86,0,0.0,297.13,136,1,0.007353,309.28,382,2,0.005236,306.61,184,2,0.01087,286.58
August,8,9:00,125,0,0.0,306.85,202,1,0.00495,325.37,541,2,0.003697,310.51,261,1,0.003831,292.35
August,8,9:30,160,1,0.00625,314.52,243,1,0.004115,328.01,679,5,0.007364,307.72,325,3,0.009231,306.39
August,8,10:00,174,1,0.005747,323.05,307,1,0.003257,338.41,769,7,0.009103,325.62,382,2,0.005236,300.93
August,8,10:30,217,1,0.004608,323.62,344,2,0.005814,335.24,855,14,0.016374,330.82,417,4,0.009592,319.04
August,8,11:00,224,1,0.004464,322.66,376,2,0.005319,338.65,911,7,0.007684,339.29,441,4,0.00907,320.89
August,8,11:30,236,1,0.004237,323.97,408,3,0.007353,353.66,956,7,0.007322,338.7,476,4,0.008403,319.43
August,8,12:00,248,1,0.004032,313.91,459,2,0.004357,347.61,965,16,0.01658,338.92,476,4,0.008403,316.12
August,8,12:30,242,1,0.004132,328.32,455,2,0.004396,356.66,966,12,0.012422,341.98,494,2,0.004049,329.12
August,8,13:00,242,1,0.004132,337.54,471,2,0.004246,343.56,957,7,0.007315,351.08,488,3,0.006148,327.51
August,8,13:30,250,1,0.004,330.06,476,2,0.004202,341.26,951,10,0.010515,349.04,506,4,0.007905,327.36
August,8,14:00,244,1,0.004098,326.04,497,2,0.004024,353.81,971,10,0.010299,350.26,521,4,0.007678,324.57
August,8,14:30,263,1,0.003802,332.35,513,2,0.003899,351.19,962,12,0.012474,349.68,514,7,0.013619,330.4
August,8,15:00,249,1,0.004016,320.01,518,2,0.003861,358.4,959,10,0.010428,349.12,512,7,0.013672,334.68
August,8,15:30,258,1,0.003876,330.67,502,3,0.005976,348.98,950,28,0.029474,350.06,493,12,0.024341,328.24
August,8,16:00,248,1,0.004032,333.84,509,2,0.003929,363.68,939,15,0.015974,351.82,538,7,0.013011,332.99
August,8,16:30,233,1,0.004292,336.25,488,2,0.004098,353.81,894,6,0.006711,350.89,503,3,0.005964,323.9
August,8,17:00,203,1,0.004926,331.25,467,2,0.004283,351.24,846,5,0.00591,350.37,463,2,0.00432,340.01
August,8,17:30,179,1,0.005587,328.08,433,2,0.004619,353.87,774,5,0.00646,351.65,418,3,0.007177,324.76
August,8,18:00,160,1,0.00625,324.54,402,2,0.004975,358.75,681,6,0.008811,354.51,377,2,0.005305,323.21
August,8,18:30,134,1,0.007463,352.53,344,1,0.002907,348.2,618,3,0.004854,355.82,336,2,0.005952,323.75
August,8,19:00,90,0,0.0,356.55,327,1,0.003058,350.09,548,4,0.007299,342.84,302,2,0.006623,326.16
August,8,19:30,65,0,0.0,330.01,278,1,0.003597,331.1,477,5,0.010482,351.49,271,3,0.01107,327.58
August,8,20:00,51,0,0.0,338.35,235,1,0.004255,342.81,404,8,0.019802,346.61,226,3,0.013274,322.8
August,8,20:30,41,0,0.0,310.19,217,1,0.004608,348.19,342,3,0.008772,338.43,202,1,0.00495,308.0
August,8,21:00,29,0,0.0,332.29,182,1,0.005495,340.2,292,1,0.003425,344.16,166,4,0.024096,327.09
August,8,21:30,21,0,0.0,313.74,148,1,0.006757,323.59,236,1,0.004237,340.6,146,3,0.020548,334.59
August,8,22:00,20,0,0.0,315.72,112,0,0.0,335.16,192,1,0.005208,339.01,115,1,0.008696,320.86
August,8,22:30,14,1,0.071429,369.04,97,0,0.0,309.41,154,1,0.006494,336.71,95,0,0.0,306.47
August,8,23:00,10,0,0.0,324.27,66,0,0.0,330.18,115,0,0.0,327.29,73,0,0.0,303.24
August,8,23:30,8,0,0.0,234.04,57,0,0.0,334.18,91,0,0.0,304.42,57,0,0.0,304.34
August,9,0:00,6,0,0.0,358.71,38,0,0.0,310.0,66,1,0.015152,331.27,42,1,0.02381,326.17
August,9,0:30,4,0,0.0,404.94,25,0,0.0,345.4,50,0,0.0,329.3,27,0,0.0,342.65
August,9,1:00,4,0,0.0,347.31,10,0,0.0,398.18,37,1,0.027027,337.78,24,0,0.0,334.01
August,9,1:30,2,0,0.0,259.65,5,0,0.0,292.29,32,0,0.0,338.08,16,0,0.0,330.56
August,9,2:00,1,0,0.0,284.3,5,0,0.0,318.77,19,1,0.052632,320.59,12,0,0.0,328.61
August,9,2:30,2,0,0.0,300.08,3,0,0.0,333.25,14,0,0.0,351.7,6,0,0.0,327.25
August,9,3:00,2,0,0.0,328.42,3,0,0.0,324.69,11,1,0.090909,339.85,2,0,0.0,470.18
August,9,3:30,1,0,0.0,189.46,3,0,0.0,163.11,12,0,0.0,290.04,1,0,0.0,249.61
August,9,4:00,2,0,0.0,258.78,2,0,0.0,309.19,10,0,0.0,379.57,1,0,0.0,268.97
August,9,4:30,1,0,0.0,193.97,2,0,0.0,326.03,10,0,0.0,318.6,1,0,0.0,349.28
August,9,5:00,1,0,0.0,433.5,3,0,0.0,268.19,11,0,0.0,436.51,1,0,0.0,230.38
August,9,5:30,1,0,0.0,198.35,2,0,0.0,274.87,12,0,0.0,312.48,1,0,0.0,383.24
August,9,6:00,2,0,0.0,280.96,3,0,0.0,350.17,18,0,0.0,297.38,8,0,0.0,259.78
August,9,6:30,3,0,0.0,318.66,7,1,0.142857,324.56,33,0,0.0,279.27,13,1,0.076923,291.97
August,9,7:00,5,0,0.0,250.06,10,0,0.0,295.97,58,0,0.0,276.86,28,0,0.0,279.83
August,9,7:30,10,0,0.0,325.03,17,0,0.0,335.78,97,1,0.010309,268.15,43,1,0.023256,309.38
August,9,8:00,28,0,0.0,260.5,31,0,0.0,312.12,170,1,0.005882,279.55,74,0,0.0,301.93
August,9,8:30,46,0,0.0,299.89,43,0,0.0,330.16,241,2,0.008299,306.67,111,1,0.009009,293.16
August,9,9:00,67,0,0.0,292.0,113,0,0.0,299.55,344,2,0.005814,301.76,164,1,0.006098,306.83
August,9,9:30,80,0,0.0,287.51,153,1,0.006536,324.31,415,11,0.026506,322.95,202,3,0.014851,292.74
August,9,10:00,101,0,0.0,308.02,192,1,0.005208,324.33,513,3,0.005848,322.18,240,3,0.0125,307.32
August,9,10:30,126,1,0.007937,307.18,221,3,0.013575,340.4,574,5,0.008711,337.29,282,10,0.035461,312.64
August,9,11:00,143,1,0.006993,314.52,255,1,0.003922,340.06,632,6,0.009494,338.34,317,4,0.012618,323.0
August,9,11:30,144,1,0.006944,306.26,292,2,0.006849,347.06,635,12,0.018898,346.0,329,3,0.009119,322.58
August,9,12:00,158,2,0.012658,321.15,297,1,0.003367,340.18,654,8,0.012232,345.5,346,2,0.00578,331.06
August,9,12:30,171,3,0.017544,317.57,313,2,0.00639,345.52,656,10,0.015244,344.68,357,7,0.019608,323.23
August,9,13:00,166,1,0.006024,326.16,327,4,0.012232,346.59,641,7,0.01092,348.77,356,6,0.016854,330.36
August,9,13:30,163,1,0.006135,329.74,347,5,0.014409,342.04,647,15,0.023184,348.41,357,6,0.016807,322.84
August,9,14:00,155,1,0.006452,331.15,357,6,0.016807,347.9,653,12,0.018377,351.28,349,3,0.008596,325.76
August,9,14:30,159,1,0.006289,328.44,342,4,0.011696,356.18,639,6,0.00939,345.61,364,10,0.027473,333.57
August,9,15:00,152,1,0.006579,323.74,344,2,0.005814,343.94,604,2,0.003311,354.04,343,3,0.008746,317.71
August,9,15:30,153,1,0.006536,330.83,337,2,0.005935,337.31,590,2,0.00339,347.16,333,3,0.009009,314.1
August,9,16:00,148,1,0.006757,345.82,335,1,0.002985,351.73,568,2,0.003521,351.86,321,2,0.006231,332.14
August,9,16:30,134,1,0.007463,307.49,316,1,0.003165,361.18,531,2,0.003766,346.86,296,1,0.003378,324.54
August,9,17:00,125,1,0.008,328.59,306,1,0.003268,353.46,493,2,0.004057,351.6,278,2,0.007194,327.32
August,9,17:30,107,1,0.009346,337.93,288,1,0.003472,357.22,480,2,0.004167,349.21,260,1,0.003846,327.79
August,9,18:00,100,0,0.0,338.59,261,2,0.007663,364.57,451,2,0.004435,345.82,244,1,0.004098,327.89
August,9,18:30,84,0,0.0,354.61,241,2,0.008299,353.31,404,2,0.00495,354.7,215,1,0.004651,347.28
August,9,19:00,64,0,0.0,336.42,212,1,0.004717,352.93,370,4,0.010811,348.61,209,1,0.004785,337.97
August,9,19:30,50,0,0.0,346.71,188,1,0.005319,336.36,327,7,0.021407,345.01,182,1,0.005495,341.32
August,9,20:00,40,0,0.0,314.36,164,3,0.018293,344.35,296,4,0.013514,351.17,155,1,0.006452,322.72
August,9,20:30,32,1,0.03125,290.84,142,1,0.007042,324.1,249,3,0.012048,345.29,146,1,0.006849,316.28
August,9,21:00,24,0,0.0,318.83,115,1,0.008696,321.96,211,2,0.009479,346.26,123,3,0.02439,319.57
August,9,21:30,18,0,0.0,316.12,102,0,0.0,330.93,169,1,0.005917,344.21,99,0,0.0,329.02
August,9,22:00,12,0,0.0,399.96,80,1,0.0125,318.26,141,1,0.007092,332.1,89,0,0.0,317.66
August,9,22:30,9,0,0.0,314.0,64,0,0.0,335.44,120,0,0.0,328.81,73,0,0.0,322.93
August,9,23:00,7,0,0.0,361.41,50,0,0.0,300.7,90,0,0.0,324.27,60,0,0.0,319.25
August,9,23:30,5,0,0.0,273.23,36,0,0.0,310.66,79,0,0.0,323.35,48,0,0.0,298.22
August,10,0:00,3,0,0.0,368.39,33,3,0.090909,301.45,54,1,0.018519,319.33,38,0,0.0,318.37
August,10,0:30,3,0,0.0,372.63,24,3,0.125,291.93,42,1,0.02381,356.85,24,0,0.0,311.74
August,10,1:00,3,0,0.0,349.99,9,0,0.0,377.67,31,1,0.032258,310.0,20,0,0.0,347.19
August,10,1:30,3,0,0.0,397.56,7,0,0.0,338.27,27,0,0.0,299.05,16,0,0.0,393.09
August,10,2:00,1,0,0.0,171.31,5,0,0.0,407.69,19,1,0.052632,327.31,11,0,0.0,367.12
August,10,2:30,1,0,0.0,432.62,3,0,0.0,306.97,13,1,0.076923,327.65,8,1,0.125,354.99
August,10,3:00,1,0,0.0,313.15,5,0,0.0,308.59,13,2,0.153846,336.78,3,0,0.0,424.87
August,10,3:30,2,0,0.0,392.42,2,0,0.0,296.52,8,0,0.0,411.71,1,0,0.0,231.24
August,10,4:00,2,0,0.0,330.2,2,0,0.0,287.72,9,0,0.0,437.45,1,0,0.0,139.11
August,10,4:30,1,0,0.0,321.95,2,0,0.0,424.42,7,0,0.0,381.53,1,0,0.0,262.87
August,10,5:00,2,0,0.0,195.09,2,0,0.0,486.13,9,0,0.0,370.78,1,0,0.0,373.3
August,10,5:30,2,0,0.0,214.92,2,0,0.0,313.45,9,0,0.0,274.71,1,0,0.0,439.39
August,10,6:00,3,0,0.0,258.5,3,0,0.0,312.17,16,0,0.0,285.46,5,0,0.0,238.04
August,10,6:30,1,0,0.0,292.86,3,0,0.0,327.6,25,1,0.04,269.74,10,0,0.0,289.42
August,10,7:00,5,0,0.0,298.67,7,0,0.0,308.3,39,0,0.0,286.53,16,0,0.0,327.09
August,10,7:30,6,0,0.0,358.93,10,1,0.1,316.2,62,1,0.016129,273.49,30,1,0.033333,320.82
August,10,8:00,11,0,0.0,270.28,19,0,0.0,281.57,97,0,0.0,284.48,44,1,0.022727,312.29
August,10,8:30,14,0,0.0,308.61,26,1,0.038462,322.14,137,1,0.007299,303.12,62,0,0.0,333.62
August,10,9:00,18,0,0.0,277.76,64,1,0.015625,315.9,180,1,0.005556,316.6,91,2,0.021978,321.81
August,10,9:30,21,0,0.0,326.33,76,0,0.0,331.48,231,1,0.004329,303.3,106,1,0.009434,302.36
August,10,10:00,24,0,0.0,314.62,99,1,0.010101,317.71,290,2,0.006897,307.38,126,3,0.02381,320.76
August,10,10:30,34,0,0.0,303.08,112,4,0.035714,337.87,334,3,0.008982,315.55,152,13,0.085526,341.66
August,10,11:00,32,0,0.0,312.37,121,3,0.024793,327.83,354,2,0.00565,331.08,165,4,0.024242,323.12
August,10,11:30,34,0,0.0,321.92,140,5,0.035714,330.01,400,6,0.015,330.95,177,3,0.016949,330.09
August,10,12:00,51,0,0.0,313.95,157,4,0.025478,326.7,433,2,0.004619,327.39,194,3,0.015464,324.15
August,10,12:30,61,0,0.0,318.82,181,9,0.049724,335.2,436,4,0.009174,326.24,194,2,0.010309,320.6
August,10,13:00,75,1,0.013333,323.37,207,5,0.024155,317.12,447,10,0.022371,341.16,194,4,0.020619,334.06
August,10,13:30,77,0,0.0,311.99,211,7,0.033175,323.05,438,17,0.038813,338.94,211,4,0.018957,331.14
August,10,14:00,81,0,0.0,324.04,231,5,0.021645,333.01,441,6,0.013605,345.29,203,2,0.009852,335.31
August,10,14:30,80,1,0.0125,323.08,219,4,0.018265,336.31,433,2,0.004619,338.1,210,4,0.019048,325.22
August,10,15:00,79,1,0.012658,327.36,232,1,0.00431,332.75,445,2,0.004494,344.35,200,2,0.01,339.03
August,10,15:30,83,1,0.012048,315.11,247,4,0.016194,330.05,425,2,0.004706,345.83,213,6,0.028169,325.89
August,10,16:00,82,0,0.0,320.33,236,3,0.012712,331.91,419,3,0.00716,338.02,194,2,0.010309,347.67
August,10,16:30,77,0,0.0,306.2,221,3,0.013575,327.32,409,5,0.012225,348.16,197,5,0.025381,335.85
August,10,17:00,65,0,0.0,322.98,218,5,0.022936,334.7,380,2,0.005263,346.6,186,1,0.005376,345.99
August,10,17:30,60,0,0.0,301.16,206,4,0.019417,329.94,362,1,0.002762,335.52,178,1,0.005618,338.58
August,10,18:00,47,0,0.0,327.74,193,3,0.015544,331.0,319,1,0.003135,340.93,169,2,0.011834,329.71
