Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT
April,12,12:00,99.38%,323,0,0.00%,282.32
April,12,12:30,96.65%,329,1,0.30%,293.79
April,12,13:00,91.67%,362,2,0.55%,325.12
April,12,13:30,97.78%,316,1,0.32%,308.52
April,12,14:00,82.84%,343,5,1.46%,294.93
April,12,14:30,87.08%,326,1,0.31%,305.47
April,12,15:00,97.30%,336,3,0.89%,289.36
April,12,15:30,91.48%,313,8,2.56%,288.75
April,12,16:00,83.04%,289,6,2.08%,330.18
April,12,16:30,63.74%,279,6,2.15%,322.74
April,12,17:00,99.62%,267,1,0.37%,282.87
April,12,17:30,99.58%,237,0,0.00%,286.3
April,12,18:00,96.55%,234,2,0.85%,299.91
April,12,18:30,88.84%,227,3,1.32%,336.58
April,12,19:00,99.50%,205,3,1.46%,356
April,12,19:30,85.87%,187,3,1.60%,337.97
April,12,20:00,94.37%,143,1,0.70%,305.34
April,12,20:30,92.74%,125,1,0.80%,280.6
April,12,21:00,66.36%,110,0,0.00%,323.54
April,12,21:30,80.00%,108,3,2.78%,350.41
April,12,22:00,98.46%,65,0,0.00%,376.83
April,12,22:30,96.92%,65,0,0.00%,327.8
April,12,23:00,100.00%,56,1,1.79%,211.18
April,12,23:30,100.00%,54,0,0.00%,332.31
April,13,0:00,97.44%,40,1,2.50%,302.51
April,13,0:30,100.00%,28,0,0.00%,217.64
April,13,1:00,100.00%,20,0,0.00%,280.15
April,13,1:30,100.00%,15,0,0.00%,173.4
April,13,2:00,100.00%,4,0,0.00%,270.25
April,13,2:30,100.00%,9,0,0.00%,216.78
April,13,3:00,100.00%,2,0,0.00%,433.5
April,13,3:30,,0,0,,
April,13,4:00,,0,0,,
April,13,4:30,100.00%,1,0,0.00%,241
April,13,5:00,100.00%,3,0,0.00%,487.33
April,13,5:30,100.00%,1,0,0.00%,355
April,13,6:00,75.00%,4,0,0.00%,108.25
April,13,6:30,100.00%,7,0,0.00%,263
April,13,7:00,90.91%,11,0,0.00%,311.18
April,13,7:30,100.00%,22,0,0.00%,295.23
April,13,8:00,94.74%,38,0,0.00%,265.37
April,13,8:30,100.00%,53,0,0.00%,336.94
April,13,9:00,98.73%,81,2,2.47%,276.37
April,13,9:30,97.22%,110,2,1.82%,268.25
April,13,10:00,97.25%,110,1,0.91%,337.15
April,13,10:30,58.70%,147,9,6.12%,310.05
April,13,11:00,89.61%,157,3,1.91%,279.5
April,13,11:30,89.36%,143,2,1.40%,334.74
April,13,12:00,59.69%,202,11,5.45%,301.32
April,13,12:30,85.19%,191,2,1.05%,310.33
April,13,13:00,85.43%,202,3,1.49%,309.99
April,13,13:30,81.50%,203,3,1.48%,293.26
April,13,14:00,99.49%,197,0,0.00%,284.92
April,13,14:30,100.00%,207,1,0.48%,296.01
April,13,15:00,100.00%,214,0,0.00%,329.47
April,13,15:30,85.85%,210,5,2.38%,283.26
April,13,16:00,93.58%,188,1,0.53%,340.5
April,13,16:30,88.44%,202,3,1.49%,297.86
April,13,17:00,97.69%,173,0,0.00%,313.6
April,13,17:30,99.35%,153,0,0.00%,280.42
April,13,18:00,96.55%,146,1,0.68%,294.31
April,13,18:30,97.16%,177,1,0.56%,303.49
April,13,19:00,96.67%,151,1,0.66%,285.31
April,13,19:30,98.53%,136,0,0.00%,343.79
April,13,20:00,98.31%,119,1,0.84%,283.7
April,13,20:30,100.00%,129,0,0.00%,255.34
April,13,21:00,45.12%,92,10,10.87%,370.71
April,13,21:30,61.76%,68,0,0.00%,312.01
April,13,22:00,98.15%,55,1,1.82%,336.76
April,13,22:30,95.16%,63,1,1.59%,298.5
April,13,23:00,95.45%,45,1,2.22%,302.5
April,13,23:30,96.97%,35,2,5.71%,347.91
April,14,0:00,100.00%,33,0,0.00%,250.67
April,14,0:30,100.00%,19,0,0.00%,268.11
April,14,1:00,100.00%,10,0,0.00%,337.7
April,14,1:30,100.00%,11,0,0.00%,321.64
April,14,2:00,100.00%,8,2,,
April,14,2:30,100.00%,8,0,,
April,14,3:00,83.33%,6,0,,
April,14,3:30,71.43%,8,1,,
April,14,4:00,100.00%,3,0,,
April,14,4:30,75.00%,4,0,,
April,14,5:00,100.00%,4,0,,
April,14,5:30,80.00%,5,0,,
April,14,6:00,90.91%,11,0,,
April,14,6:30,100.00%,14,1,,
April,14,7:00,95.65%,25,2,,
April,14,7:30,100.00%,56,1,,
April,14,8:00,97.14%,107,2,,
April,14,8:30,85.29%,208,4,1.92%,286.88
April,14,9:00,77.62%,285,8,2.81%,284.75
April,14,9:30,95.28%,339,0,0.00%,321.37
April,14,10:00,89.54%,335,10,2.99%,313.8
April,14,10:30,73.58%,445,6,1.35%,305.45
April,14,11:00,72.47%,473,8,1.69%,324.83
April,14,11:30,98.60%,430,2,0.47%,313.46
April,14,12:00,90.71%,499,4,0.80%,320.26
April,14,12:30,98.70%,466,5,1.07%,342.24
April,14,13:00,88.71%,493,6,1.22%,309.13
April,14,13:30,98.87%,535,2,0.37%,323.83
April,14,14:00,99.57%,469,1,0.21%,310.43
April,14,14:30,88.39%,582,5,0.86%,320.9
April,14,15:00,99.59%,490,2,0.41%,313.05
April,14,15:30,98.51%,472,2,0.42%,345.33
April,14,16:00,99.64%,554,1,0.18%,328.47
April,14,16:30,70.16%,502,16,3.19%,338.02
April,14,17:00,87.73%,500,3,0.60%,332.2
April,14,17:30,69.40%,474,23,4.85%,346.24
April,14,18:00,87.18%,432,3,0.69%,344.96
April,14,18:30,89.54%,416,5,1.20%,337.16
April,14,19:00,97.24%,329,3,0.91%,321.17
April,14,19:30,70.21%,308,16,5.19%,320.57
April,14,20:00,43.94%,283,19,6.71%,364.43
April,14,20:30,95.70%,258,2,0.78%,324.77
April,14,21:00,86.22%,228,3,1.32%,359.73
April,14,21:30,100.00%,150,1,0.67%,337.73
April,14,22:00,100.00%,114,0,0.00%,362.7
April,14,22:30,100.00%,125,0,0.00%,356.93
April,14,23:00,100.00%,94,1,1.06%,299.83
April,14,23:30,100.00%,72,0,0.00%,350.88
April,15,0:00,86.36%,45,1,2.22%,265.75
April,15,0:30,100.00%,37,0,0.00%,425.03
April,15,1:00,100.00%,25,0,0.00%,343.76
April,15,1:30,100.00%,16,0,0.00%,238.13
April,15,2:00,70.00%,11,1,9.09%,309.3
April,15,2:30,100.00%,8,0,0.00%,169.88
April,15,3:00,100.00%,2,0,0.00%,294.5
April,15,3:30,,0,0,,
April,15,4:00,,0,0,,
April,15,4:30,,0,0,,
April,15,5:00,,0,0,,
April,15,5:30,0.00%,1,0,0.00%,193
April,15,6:00,100.00%,12,0,0.00%,160.33
April,15,6:30,90.91%,11,0,0.00%,315.64
April,15,7:00,100.00%,41,0,0.00%,260.41
April,15,7:30,100.00%,64,0,0.00%,256.81
April,15,8:00,100.00%,106,1,0.94%,287.98
April,15,8:30,97.20%,144,1,0.69%,281.63
April,15,9:00,90.54%,223,1,0.45%,314.95
April,15,9:30,78.97%,293,3,1.02%,322.12
April,15,10:00,92.93%,382,0,0.00%,313.06
April,15,10:30,99.16%,356,0,0.00%,310.38
April,15,11:00,72.07%,386,10,2.59%,323.54
April,15,11:30,62.63%,500,5,1.00%,321.12
April,15,12:00,99.32%,441,0,0.00%,329.01
April,15,12:30,89.36%,477,7,1.47%,304.53
April,15,13:00,93.96%,447,0,0.00%,322.21
April,15,13:30,91.08%,475,4,0.84%,320.7
April,15,14:00,88.54%,483,12,2.48%,310.73
April,15,14:30,77.63%,463,7,1.51%,320.08
April,15,15:00,87.29%,477,5,1.05%,324.45
April,15,15:30,60.57%,558,33,5.91%,362.95
April,15,16:00,97.96%,491,0,0.00%,349.49
April,15,16:30,100.00%,474,0,0.00%,326.72
April,15,17:00,100.00%,424,2,0.47%,324.42
April,15,17:30,98.87%,445,1,0.22%,333.68
April,15,18:00,95.42%,395,2,0.51%,348.44
April,15,18:30,99.47%,378,2,0.53%,318.29
April,15,19:00,96.64%,359,2,0.56%,323.37
April,15,19:30,99.22%,257,0,0.00%,341.31
April,15,20:00,90.46%,241,0,0.00%,324.93
April,15,20:30,97.24%,254,0,0.00%,318.07
April,15,21:00,98.26%,172,0,0.00%,359.49
April,15,21:30,100.00%,160,3,1.88%,330.43
April,15,22:00,100.00%,134,0,0.00%,361.25
April,15,22:30,98.18%,110,0,0.00%,330.86
April,15,23:00,98.78%,82,0,0.00%,391.61
April,15,23:30,100.00%,68,1,1.47%,323.93
April,16,0:00,100.00%,41,1,2.44%,353.35
April,16,0:30,100.00%,37,0,0.00%,348.51
April,16,1:00,100.00%,23,0,0.00%,334.83
April,16,1:30,100.00%,18,0,0.00%,409
April,16,2:00,100.00%,8,0,0.00%,220.63
April,16,2:30,100.00%,7,0,0.00%,389.43
April,16,3:00,100.00%,1,0,0.00%,381
April,16,3:30,,0,0,,
April,16,4:00,100.00%,1,0,0.00%,379
April,16,4:30,100.00%,2,0,0.00%,426
April,16,5:00,100.00%,1,0,0.00%,200
April,16,5:30,,0,0,,
April,16,6:00,100.00%,13,0,0.00%,271.08
April,16,6:30,100.00%,28,0,0.00%,327.75
April,16,7:00,100.00%,38,0,0.00%,317.87
April,16,7:30,100.00%,69,3,4.35%,283.8
April,16,8:00,100.00%,116,0,0.00%,316.42
April,16,8:30,96.91%,163,1,0.61%,293.01
April,16,9:00,100.00%,282,1,0.35%,288
April,16,9:30,99.35%,309,0,0.00%,290.66
April,16,10:00,97.67%,344,1,0.29%,296.16
April,16,10:30,93.26%,389,3,0.77%,326.67
April,16,11:00,80.78%,440,3,0.68%,331.55
April,16,11:30,98.60%,432,3,0.69%,326.06
April,16,12:00,94.52%,494,1,0.20%,315.04
April,16,12:30,93.93%,479,1,0.21%,314.72
April,16,13:00,96.66%,510,1,0.20%,322.72
April,16,13:30,99.60%,502,1,0.20%,307.82
April,16,14:00,98.84%,518,1,0.19%,298.8
April,16,14:30,99.62%,532,1,0.19%,306.72
April,16,15:00,98.32%,481,5,1.04%,336.69
April,16,15:30,98.96%,484,3,0.62%,341.9
April,16,16:00,96.97%,464,2,0.43%,320.69
April,16,16:30,91.03%,470,2,0.43%,328.24
April,16,17:00,99.07%,431,1,0.23%,306.04
April,16,17:30,68.97%,390,13,3.33%,334.65
April,16,18:00,98.07%,363,1,0.28%,313.38
April,16,18:30,98.80%,332,0,0.00%,326.14
April,16,19:00,91.36%,304,3,0.99%,319.53
April,16,19:30,83.15%,271,4,1.48%,351.7
April,16,20:00,98.32%,240,2,0.83%,335.03
April,16,20:30,99.04%,208,0,0.00%,331.84
April,16,21:00,90.86%,176,1,0.57%,325.5
April,16,21:30,100.00%,140,1,0.71%,388.71
April,16,22:00,97.58%,125,1,0.80%,320.47
April,16,22:30,100.00%,97,2,2.06%,402.34
April,16,23:00,100.00%,80,1,1.25%,286.66
April,16,23:30,100.00%,59,0,0.00%,355.49
April,17,0:00,100.00%,43,0,0.00%,351.74
April,17,0:30,100.00%,30,0,0.00%,366.07
April,17,1:00,100.00%,16,0,0.00%,431.88
April,17,1:30,100.00%,21,0,0.00%,266.67
April,17,2:00,100.00%,12,0,0.00%,398.5
April,17,2:30,100.00%,3,0,0.00%,208.67
April,17,3:00,,0,0,,
April,17,3:30,,0,0,,
April,17,4:00,100.00%,1,0,0.00%,54
April,17,4:30,100.00%,1,0,0.00%,222
April,17,5:00,100.00%,1,0,0.00%,140
April,17,5:30,100.00%,3,0,0.00%,593.67
April,17,6:00,100.00%,10,0,0.00%,140.6
April,17,6:30,100.00%,17,0,0.00%,194.71
April,17,7:00,93.10%,29,0,0.00%,333.55
April,17,7:30,98.67%,75,0,0.00%,234.59
April,17,8:00,99.19%,126,2,1.59%,278
April,17,8:30,91.22%,205,0,0.00%,267.69
April,17,9:00,99.62%,261,1,0.38%,289.5
April,17,9:30,67.07%,260,11,4.23%,292.02
April,17,10:00,77.85%,318,2,0.63%,303.81
April,17,10:30,73.30%,390,8,2.05%,347.98
April,17,11:00,99.30%,430,2,0.47%,315.66
April,17,11:30,94.90%,395,3,0.76%,307.17
April,17,12:00,84.96%,426,7,1.64%,299.36
April,17,12:30,69.39%,445,4,0.90%,300.83
April,17,13:00,97.90%,431,2,0.46%,321.19
April,17,13:30,93.30%,420,2,0.48%,336.38
April,17,14:00,93.49%,476,0,0.00%,303.34
April,17,14:30,98.23%,453,1,0.22%,305.26
April,17,15:00,83.26%,432,2,0.46%,336.34
April,17,15:30,97.48%,479,3,0.63%,308.48
April,17,16:00,87.06%,460,4,0.87%,322.54
April,17,16:30,85.15%,437,6,1.37%,336.23
April,17,17:00,97.91%,383,0,0.00%,323.61
April,17,17:30,99.75%,401,0,0.00%,323.32
April,17,18:00,99.19%,370,1,0.27%,331.97
April,17,18:30,97.00%,334,1,0.30%,333.57
April,17,19:00,97.89%,285,1,0.35%,315.92
April,17,19:30,90.36%,253,4,1.58%,368.07
April,17,20:00,79.82%,228,5,2.19%,299.95
April,17,20:30,83.96%,216,4,1.85%,316.92
April,17,21:00,81.25%,148,4,2.70%,350.33
April,17,21:30,87.12%,165,2,1.21%,334.14
April,17,22:00,68.52%,112,4,3.57%,324.61
April,17,22:30,98.02%,101,0,0.00%,336.14
April,17,23:00,100.00%,60,1,1.67%,378.24
April,17,23:30,100.00%,47,0,0.00%,271.57
April,18,0:00,100.00%,44,0,0.00%,357.95
April,18,0:30,100.00%,31,0,0.00%,231.71
April,18,1:00,100.00%,14,0,0.00%,438.86
April,18,1:30,100.00%,18,0,0.00%,234.89
April,18,2:00,78.57%,14,0,0.00%,255.36
April,18,2:30,90.00%,10,0,0.00%,326.9
April,18,3:00,100.00%,2,0,0.00%,247
April,18,3:30,,0,0,,
April,18,4:00,,0,0,,
April,18,4:30,,0,0,,
April,18,5:00,,0,0,,
April,18,5:30,,0,0,,
April,18,6:00,75.00%,4,0,0.00%,342.25
April,18,6:30,78.95%,20,1,5.00%,206.95
April,18,7:00,97.37%,38,0,0.00%,235.26
April,18,7:30,94.74%,57,0,0.00%,273.07
April,18,8:00,98.95%,95,0,0.00%,290.14
April,18,8:30,94.48%,148,3,2.03%,274.3
April,18,9:00,91.27%,232,3,1.29%,287.07
April,18,9:30,84.96%,270,4,1.48%,282.3
April,18,10:00,92.33%,315,2,0.63%,282.98
April,18,10:30,83.18%,337,4,1.19%,312.68
April,18,11:00,78.43%,361,4,1.11%,328.69
April,18,11:30,95.19%,397,2,0.50%,303.7
April,18,12:00,98.77%,408,1,0.25%,303.32
April,18,12:30,98.41%,439,0,0.00%,307.97
April,18,13:00,99.75%,402,0,0.00%,316.82
April,18,13:30,70.35%,432,7,1.62%,333.98
April,18,14:00,66.42%,410,8,1.95%,338.35
April,18,14:30,87.33%,457,7,1.53%,337.98
April,18,15:00,99.50%,399,0,0.00%,314.74
April,18,15:30,75.77%,372,17,4.57%,337.23
April,18,16:00,72.25%,452,16,3.54%,349.46
April,18,16:30,95.33%,430,2,0.47%,331.59
April,18,17:00,99.25%,403,1,0.25%,338.29
April,18,17:30,99.12%,341,2,0.59%,312.84
April,18,18:00,99.65%,286,0,0.00%,356.03
April,18,18:30,100.00%,265,0,0.00%,334.77
April,18,19:00,99.60%,253,1,0.40%,321.98
April,18,19:30,100.00%,225,0,0.00%,306.28
April,18,20:00,99.35%,156,1,0.64%,320.66
April,18,20:30,99.34%,152,0,0.00%,269.59
April,18,21:00,91.78%,151,5,3.31%,312.29
April,18,21:30,61.74%,120,5,4.17%,376.04
April,18,22:00,99.17%,120,0,0.00%,357.17
April,18,22:30,100.00%,76,0,0.00%,357.63
April,18,23:00,100.00%,65,0,0.00%,331.14
April,18,23:30,100.00%,44,0,0.00%,264.43
April,19,0:00,100.00%,52,0,0.00%,319
April,19,0:30,100.00%,24,0,0.00%,379.71
April,19,1:00,100.00%,31,0,0.00%,288.68
April,19,1:30,95.83%,26,2,7.69%,271.88
April,19,2:00,87.50%,17,1,5.88%,288.25
April,19,2:30,100.00%,3,0,0.00%,210.33
April,19,3:00,100.00%,1,0,0.00%,577
April,19,3:30,,0,0,,
April,19,4:00,,0,0,,
April,19,4:30,100.00%,1,0,0.00%,329
April,19,5:00,,0,0,,
April,19,5:30,,0,0,,
April,19,6:00,85.71%,7,0,0.00%,209.71
April,19,6:30,90.00%,10,0,0.00%,305.6
April,19,7:00,90.00%,20,0,0.00%,199.15
April,19,7:30,91.49%,47,0,0.00%,276.74
April,19,8:00,98.61%,72,0,0.00%,241.57
April,19,8:30,96.43%,84,0,0.00%,276.69
April,19,9:00,98.62%,145,0,0.00%,257.96
April,19,9:30,90.68%,163,2,1.23%,275.97
April,19,10:00,92.19%,195,3,1.54%,259.66
April,19,10:30,79.28%,231,9,3.90%,270.67
April,19,11:00,75.53%,286,4,1.40%,305.7
April,19,11:30,98.91%,275,0,0.00%,292.59
April,19,12:00,99.28%,277,1,0.36%,315.74
April,19,12:30,88.05%,345,2,0.58%,308.96
April,19,13:00,93.09%,306,2,0.65%,315.76
April,19,13:30,88.61%,287,6,2.09%,320.42
April,19,14:00,51.17%,313,14,4.47%,299.94
April,19,14:30,71.26%,345,11,3.19%,344.44
April,19,15:00,100.00%,268,2,0.75%,311.78
April,19,15:30,96.96%,296,0,0.00%,284.63
April,19,16:00,100.00%,270,2,0.74%,309.55
April,19,16:30,100.00%,220,0,0.00%,297.33
April,19,17:00,100.00%,263,1,0.38%,293.58
April,19,17:30,93.61%,267,1,0.37%,296.84
April,19,18:00,98.58%,212,0,0.00%,305.96
April,19,18:30,100.00%,170,0,0.00%,311.46
April,19,19:00,94.02%,185,1,0.54%,325.82
April,19,19:30,100.00%,155,0,0.00%,316.46
April,19,20:00,98.51%,134,0,0.00%,298.57
April,19,20:30,96.92%,131,1,0.76%,306.66
April,19,21:00,95.76%,120,2,1.67%,295.36
April,19,21:30,95.24%,84,0,0.00%,286.49
April,19,22:00,100.00%,84,0,0.00%,309.87
April,19,22:30,100.00%,63,0,0.00%,371.52
April,19,23:00,100.00%,58,0,0.00%,335.47
April,19,23:30,100.00%,42,1,2.38%,303.85
April,20,0:00,100.00%,36,1,2.78%,323.57
April,20,0:30,100.00%,25,0,0.00%,349.04
April,20,1:00,100.00%,22,0,0.00%,334.18
April,20,1:30,100.00%,14,0,0.00%,320.14
April,20,2:00,86.67%,15,0,0.00%,354.47
April,20,2:30,100.00%,6,0,0.00%,404.17
April,20,3:00,100.00%,7,0,0.00%,554.29
April,20,3:30,,0,0,,
April,20,4:00,100.00%,2,0,0.00%,173.5
April,20,4:30,,0,0,,
April,20,5:00,,0,0,,
April,20,5:30,,0,0,,
April,20,6:00,100.00%,4,1,25.00%,169.33
April,20,6:30,100.00%,11,0,0.00%,249.55
April,20,7:00,90.00%,10,0,0.00%,307
April,20,7:30,100.00%,19,0,0.00%,237.11
April,20,8:00,96.77%,31,0,0.00%,338.1
April,20,8:30,100.00%,33,0,0.00%,304.42
April,20,9:00,96.67%,61,1,1.64%,267.57
April,20,9:30,100.00%,58,0,,
April,20,10:00,100.00%,74,1,,
April,20,10:30,81.82%,77,0,,
April,20,11:00,98.63%,73,0,,
April,20,11:30,98.90%,91,0,,
April,20,12:00,100.00%,97,1,,
April,20,12:30,100.00%,119,0,,
April,20,13:00,98.94%,94,0,0.00%,281.48
April,20,13:30,93.88%,102,4,3.92%,338.76
April,20,14:00,100.00%,107,0,0.00%,369.89
April,20,14:30,100.00%,100,1,1.00%,266.75
April,20,15:00,100.00%,81,1,1.23%,287.21
April,20,15:30,100.00%,88,1,1.14%,289.75
April,20,16:00,100.00%,92,0,0.00%,316.02
April,20,16:30,93.00%,101,1,0.99%,278.35
April,20,17:00,94.79%,96,0,0.00%,322.06
April,20,17:30,98.11%,106,0,0.00%,352.8
April,20,18:00,100.00%,80,0,0.00%,322.44
April,20,18:30,100.00%,78,1,1.28%,324.34
April,20,19:00,100.00%,79,0,0.00%,277.06
April,20,19:30,100.00%,80,0,0.00%,303.36
April,20,20:00,97.14%,70,0,0.00%,324.84
April,20,20:30,93.06%,72,0,0.00%,325.99
April,20,21:00,94.44%,55,1,1.82%,311.54
April,20,21:30,100.00%,61,0,0.00%,315.23
April,20,22:00,97.92%,53,5,9.43%,300.88
April,20,22:30,82.50%,41,1,2.44%,368.5
April,20,23:00,97.06%,34,0,0.00%,343.29
April,20,23:30,100.00%,43,0,0.00%,337.72
April,21,0:00,100.00%,23,0,0.00%,312.04
April,21,0:30,100.00%,19,0,0.00%,202.84
April,21,1:00,100.00%,20,0,0.00%,292.3
April,21,1:30,100.00%,10,0,0.00%,297.2
April,21,2:00,100.00%,11,0,0.00%,289.09
April,21,2:30,100.00%,9,0,0.00%,293
April,21,3:00,100.00%,7,1,14.29%,406.67
April,21,3:30,100.00%,3,0,0.00%,161
April,21,4:00,100.00%,1,0,0.00%,350
April,21,4:30,66.67%,4,1,25.00%,260.67
April,21,5:00,100.00%,4,0,0.00%,316.5
April,21,5:30,100.00%,5,0,0.00%,410
April,21,6:00,100.00%,8,0,0.00%,227.13
April,21,6:30,93.33%,15,0,0.00%,211.13
April,21,7:00,92.59%,27,0,0.00%,325.3
April,21,7:30,97.37%,39,1,2.56%,253.24
April,21,8:00,99.06%,106,0,0.00%,259.11
April,21,8:30,99.32%,148,1,0.68%,275.48
April,21,9:00,100.00%,266,0,0.00%,285.95
April,21,9:30,98.60%,288,3,1.04%,292.93
April,21,10:00,93.62%,331,2,0.60%,307.93
April,21,10:30,65.12%,379,12,3.17%,323.18
April,21,11:00,97.36%,456,2,0.44%,311.62
April,21,11:30,98.52%,480,6,1.25%,315.04
April,21,12:00,98.43%,447,0,0.00%,323.26
April,21,12:30,91.43%,507,5,0.99%,324
April,21,13:00,84.14%,503,5,0.99%,342.23
April,21,13:30,80.42%,480,56,11.67%,376.32
April,21,14:00,50.23%,534,92,17.23%,373.25
April,21,14:30,53.73%,520,198,38.08%,330.38
April,21,15:00,48.95%,652,127,19.48%,329.86
April,21,15:30,47.96%,615,50,8.13%,328.29
April,21,16:00,67.26%,634,20,3.15%,351.04
April,21,16:30,98.40%,565,1,0.18%,349.65
April,21,17:00,99.47%,564,1,0.18%,356.47
April,21,17:30,99.37%,477,2,0.42%,347.59
April,21,18:00,97.95%,440,1,0.23%,327.25
April,21,18:30,98.72%,392,0,0.00%,352.73
April,21,19:00,98.90%,362,0,0.00%,334.75
April,21,19:30,76.69%,329,3,0.91%,354.53
April,21,20:00,96.24%,266,0,0.00%,310.25
April,21,20:30,100.00%,277,1,0.36%,318.68
April,21,21:00,100.00%,201,0,0.00%,360.77
April,21,21:30,99.36%,156,0,0.00%,364.51
April,21,22:00,100.00%,132,2,1.52%,319.13
April,21,22:30,100.00%,104,1,0.96%,326.75
April,21,23:00,100.00%,92,0,0.00%,426.82
April,21,23:30,100.00%,57,0,0.00%,330.21
April,22,0:00,100.00%,44,0,0.00%,388.23
April,22,0:30,100.00%,32,0,0.00%,338.19
April,22,1:00,100.00%,27,0,0.00%,433.15
April,22,1:30,100.00%,22,0,0.00%,360.55
April,22,2:00,100.00%,13,0,0.00%,488.62
April,22,2:30,100.00%,8,0,0.00%,274.75
April,22,3:00,66.67%,3,0,0.00%,357.67
April,22,3:30,,0,0,,
April,22,4:00,100.00%,1,0,0.00%,"1,104.00"
April,22,4:30,,0,0,,
April,22,5:00,,0,0,,
April,22,5:30,100.00%,1,0,0.00%,395
April,22,6:00,92.86%,14,0,0.00%,192.29
April,22,6:30,89.47%,20,1,5.00%,260
April,22,7:00,89.36%,48,1,2.08%,332.13
April,22,7:30,100.00%,62,0,0.00%,318.98
April,22,8:00,100.00%,111,0,0.00%,270.81
April,22,8:30,100.00%,164,0,0.00%,275.29
April,22,9:00,99.27%,273,0,0.00%,310.25
April,22,9:30,98.82%,341,1,0.29%,304.71
April,22,10:00,92.46%,350,5,1.43%,315.14
April,22,10:30,47.61%,437,19,4.35%,310.6
April,22,11:00,79.06%,457,8,1.75%,340.65
April,22,11:30,77.55%,499,9,1.80%,318.6
April,22,12:00,83.74%,493,7,1.42%,316.85
April,22,12:30,31.62%,547,41,7.50%,360.88
April,22,13:00,84.18%,515,3,0.58%,343.04
April,22,13:30,98.50%,468,0,0.00%,343.37
April,22,14:00,80.72%,510,7,1.37%,333.77
April,22,14:30,86.53%,546,4,0.73%,345.1
April,22,15:00,97.43%,505,0,0.00%,329.05
April,22,15:30,99.61%,515,0,0.00%,342.14
April,22,16:00,99.58%,482,1,0.21%,328.8
April,22,16:30,98.99%,495,0,0.00%,330.47
April,22,17:00,80.89%,414,11,2.66%,377.47
April,22,17:30,34.02%,434,43,9.91%,354.19
April,22,18:00,65.43%,437,6,1.37%,345.9
April,22,18:30,94.46%,343,0,0.00%,341.33
April,22,19:00,84.48%,341,6,1.76%,338.75
April,22,19:30,66.45%,320,10,3.13%,335.25
April,22,20:00,92.64%,234,3,1.28%,330.81
April,22,20:30,98.09%,210,1,0.48%,307.93
April,22,21:00,94.27%,192,0,0.00%,296.17
April,22,21:30,100.00%,153,0,0.00%,370.89
April,22,22:00,100.00%,128,0,0.00%,386.39
April,22,22:30,100.00%,100,0,0.00%,343.72
April,22,23:00,100.00%,81,1,1.23%,328.53
April,22,23:30,100.00%,52,0,0.00%,387.67
April,23,0:00,100.00%,46,0,0.00%,338.28
April,23,0:30,100.00%,24,0,0.00%,342.67
April,23,1:00,96.43%,28,0,0.00%,354.07
April,23,1:30,90.91%,11,0,0.00%,240.55
April,23,2:00,100.00%,6,0,0.00%,360.83
April,23,2:30,100.00%,10,0,0.00%,251.4
April,23,3:00,,0,0,,
April,23,3:30,100.00%,1,0,0.00%,215
April,23,4:00,,0,0,,
April,23,4:30,100.00%,1,0,0.00%,162
April,23,5:00,100.00%,3,0,0.00%,405
April,23,5:30,100.00%,5,0,0.00%,190.6
April,23,6:00,100.00%,12,0,0.00%,166.08
April,23,6:30,100.00%,17,0,0.00%,224.06
April,23,7:00,100.00%,50,0,0.00%,210.62
April,23,7:30,100.00%,67,0,0.00%,269.79
April,23,8:00,100.00%,125,0,0.00%,280.89
April,23,8:30,100.00%,223,0,0.00%,282.79
April,23,9:00,98.26%,288,0,0.00%,284.19
April,23,9:30,90.33%,313,13,4.15%,300.55
April,23,10:00,64.91%,339,17,5.01%,320.07
April,23,10:30,37.79%,377,33,8.75%,321.47
April,23,11:00,55.58%,463,24,5.18%,303.56
April,23,11:30,88.33%,464,10,2.16%,337.38
April,23,12:00,80.00%,493,3,0.61%,312.89
April,23,12:30,76.67%,458,8,1.75%,303.66
April,23,13:00,87.13%,437,2,0.46%,332.05
April,23,13:30,89.96%,502,4,0.80%,312.17
April,23,14:00,70.14%,516,7,1.36%,311.95
April,23,14:30,84.77%,444,4,0.90%,326.2
April,23,15:00,89.55%,448,8,1.79%,314.75
April,23,15:30,90.18%,502,3,0.60%,311.7
April,23,16:00,90.51%,498,3,0.60%,325.79
April,23,16:30,97.62%,421,1,0.24%,313.52
April,23,17:00,96.85%,481,5,1.04%,285.25
April,23,17:30,94.54%,368,2,0.54%,344.1
April,23,18:00,96.79%,375,1,0.27%,313.21
April,23,18:30,92.07%,328,0,0.00%,357.02
April,23,19:00,93.18%,312,4,1.28%,326.13
April,23,19:30,84.94%,263,4,1.52%,337.98
April,23,20:00,70.80%,258,8,3.10%,351.6
April,23,20:30,88.56%,203,2,0.99%,305.57
April,23,21:00,95.86%,147,2,1.36%,314.4
April,23,21:30,99.07%,108,0,0.00%,357.64
April,23,22:00,95.89%,74,1,1.35%,265.21
April,23,22:30,97.85%,94,1,1.06%,291.7
April,23,23:00,97.22%,72,0,0.00%,326.56
April,23,23:30,100.00%,44,0,0.00%,309.77
April,24,0:00,100.00%,35,0,0.00%,337.03
April,24,0:30,100.00%,17,0,0.00%,342.29
April,24,1:00,100.00%,12,0,0.00%,329
April,24,1:30,100.00%,7,0,0.00%,169.71
